uid,name,url,movie_name,rating,comment
147019613,罗夏,https://www.douban.com/people/147019613/,关于无尽,推荐,固定机位长镜头，一镜一景，严格遵循物质现实。总有一些电影是排除在类型片之外的，《关于无尽》便是这样的存在。这种拍摄方式对空间与构图的要求是很高的，看起来简单的固定镜头，实际上是经过导演的缜密安排的，所以每一次固定镜头下人物的入画便有了一种打破的意义。在第三个镜头里，楼梯口一个男人先是对镜说话，说起上周五的事情，紧接着镜头不变，另一个人物入画，空间不变的情况下，时间却已发生了变化，这就很巧妙了。
dekadeyang,德卡的羊,https://www.douban.com/people/dekadeyang/,关于无尽,还行,65/100，比起前作，出现了一些规模更大的镜头，更加强调“透视”与边线之于景框的作用，并在这样极度秩序又怪异的僵尸感里，涌现了难得的情感瞬间。依旧是典型罗伊·安德森电影，但可能是他最好的一部？
simpledragon,十六。,https://www.douban.com/people/simpledragon/,关于无尽,推荐,艺术的氛围，实验的场景。溢出的红酒，迷失的牧师，橱窗里的头，公然的悲伤，三人成舞，头顶上流泻的沙，废墟上飘着的人.....这一切绝对的割裂恰好构成相对的连贯。信仰和能量相辅相成，又互为因果，好似电影的气息，颓丧无助，骤然惊醒时，是如此惊惧。
50782420,面包面条面饼,https://www.douban.com/people/50782420/,关于无尽,推荐,"TIFF, 3.6/5"
ILWTFT,文森特九六,https://www.douban.com/people/ILWTFT/,关于无尽,力荐,每个段落高超的细节把控拓展暂时离断的情感调度，一个镜头中，是一个宇宙的深邃，以少有的几个段落连贯构成情节，淘气且奢侈，而在这70多分钟以后未能见到的影片中，那些无来无去的段落或许同样会彼此间缠绕生根开花结果，关于无尽，永远不会结束的电影，脱离有限几何图形与时间流的束缚，被观者装在记忆中浮出银幕，飘入生活。
77850068,热情奔放大补丸,https://www.douban.com/people/77850068/,关于无尽,推荐,#IFFR2020 隽永那些生活中的关键瞬间，他们真实的存在过不同人的心底。
4655509,圆首的秘书,https://www.douban.com/people/4655509/,关于无尽,力荐,真的 很 好 看！最开始感觉罗伊·安德森还是变成了他最讨厌的那个人——英格玛·伯格曼，但越往后越感动于他异于伯格曼的表达（伯格曼恰恰在这个位置上用无休止的自我怜悯和感动而滞涩住了）：关于无助，关于绝望，但更加关于无助和绝望“之后”，关于时间必然的推移。万物皆为刍狗，但不也因无尽的失败和悲剧性的存在而具有某种美感和诗意？“我看见一个男人…”罗伊·安德森不是用冷漠无情之眼观看人类，而是以他者的悲悯之眼抚摸众生。
IvanLaw7,猫奴十二年,https://www.douban.com/people/IvanLaw7/,关于无尽,还行,比起电影人和诗人，罗伊·安德森更像是位画家。每一个镜头里，他都能用千奇百怪的方式拓展画面深度和广度。画面已经展示出的信息，再用画外音描述真的不多余吗
chen__teng,西岛俊秀在做饭,https://www.douban.com/people/chen__teng/,关于无尽,推荐,可能是这一部更贴近生活日常、有更多的内心情绪展现，感觉理解深入了那么一点；但故事更碎了，意犹未尽。
91686187,forgottensouls,https://www.douban.com/people/91686187/,关于无尽,推荐,复健082.就算没惊喜我也没法不喜欢，女声画外音的加入让它变得更加悲天悯人，这次的场景也少了许多幽默。牧师的三个场景/鞋子坏了光脚走的女人/公交车上哭泣的男人。还是那句话，是我喜欢的世界，人们孤立不交流
98082359,五加皮,https://www.douban.com/people/98082359/,关于无尽,力荐,依然精准，延续Andersson一以贯之的主题，情感的异化，叩问历史与战争。反复出现酒和水表现情感干涸与信仰荒芜，人是无神的，心里也是无神的。不过与以往不同的，苍白冷冽的基调上很善良地涂了一抹温和——车站的女人还是等来了爱人，年轻的恋人借牛顿第一定律说出情感的能量总会相遇，最明显的莫过于出现了少有的移动镜头，此时城市废墟上空飞过的不是天使，也不是个人，而是一对相拥的恋人。世界语境之下，Roy Andersson式的荒诞显得不可或缺，而RA也更独一无二。/“难道他没有权利悲伤吗？”，“总之，我觉得这一切都是好的。”
ztl-poppy,ztlpoppy,https://www.douban.com/people/ztl-poppy/,关于无尽,推荐,人间夏卡尔
191082971,Creep,https://www.douban.com/people/191082971/,关于无尽,力荐,罗伊安德森绝对是把美术和电影结合得最高的导演，看他的每一部电影就好像在看一个画家的画展，这个画家的名字叫罗伊安德森，这次画展的主题是关于无尽，一部电影下来，已经完全沉浸在艺术世界里
luzhiyu,陆支羽,https://www.douban.com/people/luzhiyu/,关于无尽,力荐,4.5。
petercat,Peter Cat,https://www.douban.com/people/petercat/,关于无尽,还行,至少不讨厌。
83484959,昼夜售蓝,https://www.douban.com/people/83484959/,关于无尽,推荐,还是熟悉的罗伊·安德森，平静寡淡，不为了让人鼓掌而拍电影。中年男人在公车上哭泣，再三说着：我不知道自己想要什么。咖啡厅里，人们沉默着看雪，老头反复强调着：难道这不是太美了吗？难道这不是太美了吗？一切都太美了。
4051316,突然粉碎,https://www.douban.com/people/4051316/,关于无尽,推荐,我看见 人类的悲欢并不相通
m19900714,暖,https://www.douban.com/people/m19900714/,关于无尽,还行,各种教科书式构图，看见与看不见都是存在。
virgin1012,有志,https://www.douban.com/people/virgin1012/,关于无尽,推荐,个人认为罗伊安德森是继英格玛伯格曼后瑞典最具大师感的导演，在主题深度上挖的够深，但在广度上还是拘泥于自我风格，以后新作如果很难超越，就成了限制，难免陷入自我复制。新作和「寒枝雀静」比起来更具现实意义，展现了，人生种种的烦恼诗集，陷入自我怀疑的牧师和飞越城市废墟的情侣，荒诞又忧伤，充满了独特的艺术美感和哲学遐思。
muto,Muto,https://www.douban.com/people/muto/,关于无尽,力荐,啊，好久不见！熟悉的罗伊安德森又回来了，这位忧伤而浪漫的诗人还是一如既往地悲观和幽默。我曾见的生命，都只是行过，无所谓完成——木心不曾想到，他的“战后嘉年华”有朝一日会被瑞典人拍成电影。安德森的《关于无尽》描述的是那些不断重复的历史：梦不会消失，只会从一种形式转化为另一种。历史这种东西，即使短短一段，也充满寂寂的笑声，多少人还想以“行过”算作“完成”，其实称之为“行过”乃是为没落者代庖措辞。影片里被“上帝”看到的人无不是处在一种未完成的状态当中：赚不完的钱、做不完的梦以及赎不完的罪。当人失去信仰时，该怎么办？很抱歉，医生要么没有时间，要么心情不好：我不知道我想要什么，难道没有权利悲伤吗？难道这不是太美了吗？好吧，我们最终都被美打败——成了那看似无尽道路上的战俘。当车失去动力时，我们该怎么办？
gomRuslana,Влад,https://www.douban.com/people/gomRuslana/,关于无尽,力荐,都是尽头8了
liushuyu814,屿山,https://www.douban.com/people/liushuyu814/,关于无尽,还行,女声旁边的添加，让荒诞画面更偏诗性。琐碎日常的“雕刻时光”以一镜系列的并置拼贴成人类的全景图画。但是问题在于一次一镜的凝固深度是减弱了的，观众的感受会被牵引的飘忽不定。
ccva,老泰瑞,https://www.douban.com/people/ccva/,关于无尽,还行,生活中，大多数人的灵魂通常是被事件支配着走的，在事件被解构的那一刹那间，这种无所适从的尴尬就显得非常荒诞。影片也正是在放大这种无处不在的魔力瞬间。不过从作者表达的角度，罗伊安德森这部片子还是略显敷衍了，改成诗歌来表现可能好些。
180730109,好风,https://www.douban.com/people/180730109/,关于无尽,推荐,"83/100
天空偶有一群大雁掠过，地上总是一脸惨白驻留，怀疑上帝只谋生的神父，梦里都扛着十字架，失去信仰乱求医的男人，错过时间强关上门，少女听曲乡间起舞，恋人浮空飞过废墟，脚后跟在商场断掉，车系统在荒野抛锚，有人在询问里悲悯，有人在痛苦中哀嚎，变成一只番茄，能量转化，注视静默人生，关于无尽"
67145366,拉煤不忘哈密瓜,https://www.douban.com/people/67145366/,关于无尽,推荐,罗伊安德森不变的对一种绘画效果的电影画面的追求，使得他的形式与风格在当今电影界中独树一帜，辨识度极高。而这样的一种绘画式且固定镜头的拍摄形式，就非常需要极高的对影像空间的处理能力，否则形式沦为一种无聊的样式。欣赏安德森电影的乐趣便在于这样一种“完全站定”的观察状态，画面中的任何元素都为有意安排，且内容极为丰富，因此焦点分散，获得极大自由的探索空间和观赏体验。这甚至同在美术馆欣赏画作有极大的相似性，而这也使其具有了反复观赏的价值。另外这样一种甚至是返璞归真到电影早期“原形”的剔除掉使用蒙太奇剪辑的叙事方式，在当今世界上，更像是一种自觉的反抗意识，甚至有了一丝“悲壮”的气息。
films2005,飞姆思,https://www.douban.com/people/films2005/,关于无尽,还行,3.5/5。第一部罗伊安德森。电影比较有趣的是每一个独立故事都可以在观众的脑海里无限延生，这才是关于无尽。
babulliu,把噗,https://www.douban.com/people/babulliu/,关于无尽,较差,罗伊·安德森已失去想象力和创造力，从《寒枝雀静》开始。
weiwu,陈哈,https://www.douban.com/people/weiwu/,关于无尽,力荐,一直都喜欢 罗伊·安德森片子的荒诞感——不是那种想象出来的，是真的让人可信，会发生的。喜欢他一直的慢腾腾——他片里就算是砍人也是慢腾腾的。《关于无尽》则在每一个场景都像科学家那样计算过的精准里，拍出了无尽的诗意。
49213881,华盛顿樱桃树,https://www.douban.com/people/49213881/,关于无尽,还行,似曾相识的冷漠和对电影语言独特的构造和延续，之所以被趋之若鹜是独特的风格和谁都替代不了的美学造诣。
