uid,name,url,movie_name,rating,comment
muto,Muto,https://www.douban.com/people/muto/,时光机,推荐,将《火口的两人》放进《时光机》里观看真是有趣。有人看到遗憾与无常，但却忽视了记忆与忘却。倘若我们非要把具有时间性的历史进行拟物化处理，那么我不会将过去丢进火山口，我更愿意将全新的自我交给这台真正《死于明日》的老式照相机。事实上，感觉正在燃烧的“火山口”也是由它创造出来的一帧静态图像。从那本影集或者这部画册可以看出，如何拿捏和转动前任与现任之间的刻度成了现代人的一个重要本领。女主角发现她能够“断舍离”的全都是物，能够装进垃圾袋的全是抽走灵魂和情感的载体。她用一种删除时间的方法换取空间，但时间划过的迹痕、留下的灰烬却难以擦拭干净。在把生命里的杂物一件一件物归原主的过程中，她也在试图与过去与历史与人重新建立联系。逝者安息，生者奋进！与其落入伤感不如齐步向前，而看似空无的房间其实装满了丢不掉的事物。
iamanthony,YiQiao,https://www.douban.com/people/iamanthony/,时光机,推荐,空间被极大程度的情绪化利用 人物上似乎过于依赖前男友的线索 或许是“极简主义”的拍摄宗旨让很多可能出现的戏剧化桥段被切掉 故事并不完整 需要填补的或许比已经呈现的更多//快速发展带来的后果之一是记忆时限被越改越短 曾经的学校 住过的房子 留有回忆的地方被不断翻新 连那些画面里人的流动都被调快了倍速 曾经我也以为断舍离是个非常不错的想法 但发现记忆实在太不牢靠 也发现我根本无法接受要彻底割舍过去 我会相信我的存在是之前生活中所有鸡毛蒜皮的总和 像风滚草一样的硕大的灰尘团//我能清楚知道对这部片子的好感来自于强烈的情绪共鸣 在某种意义上我超级恋旧 不丢票根不删聊天记录和联系人不愿前进或改变 无论如何不想忘记
2351362,de dull,https://www.douban.com/people/2351362/,时光机,推荐,坦然接受以及承认自己自私是人生必经之路，毕竟人不为己 天诛地灭乃人之血性，但真正无情一而再再而三地实行，却是另外一回事，我暂时达不到该境界。当然，如果没大明星如Sunny叔脸的加持，我肯定可以如女主般那般狠心。Aokbab选角一百分。
luzhiyu,陆支羽,https://www.douban.com/people/luzhiyu/,时光机,推荐,4.0。
15401327,Sabrina,https://www.douban.com/people/15401327/,时光机,推荐,泰国艺术、广告好起来非常随意、轻松，就水平不低了。非常喜欢那主角的长相。
7542909,翻滚吧！蛋堡,https://www.douban.com/people/7542909/,时光机,推荐,用断舍离的概念打通记忆的情感，每一件物品都是和过去告别，在爱里恋旧或大步向前，哪个才更自私？
shixideshechi,羊男的乌鸦,https://www.douban.com/people/shixideshechi/,时光机,推荐,天才槍手也不得不面對斷捨離 （有些事情 只要努力去遺忘 就總會忘記 ）人只會記得對自己有利的部分 這是我們自我保護機制 有幾個人真正想斷能捨肯離？
lyricli,半个桃李林檎,https://www.douban.com/people/lyricli/,时光机,力荐,如果你喜欢Nawapol的文艺腔，那应该会喜欢这一部新作。让一个95后演员来表现80后的拧巴和纠结，拿一个断舍离的幌子来嘲笑“好人”的软弱、反复和自私，用极简主义审美来烘托剪不断理还乱的人际关系，就像把自以为深沉的日记公开发表，接受外界的审视和抨击。看到她就像看到我的某个朋友，或者某个阶段的自己，一边逃避一边自我感动，可恶可怜又可笑。但话说回来，敢于自我剖析，也算是认识自己的第一步，一辈子说短也短说长也长啊
59774628,Truman,https://www.douban.com/people/59774628/,时光机,推荐,承认自己的自私，继续去过你自己的生活，这大概是听过的最戳心的实话。我想有血有肉的人都无法做到真正的断舍离。
zhanger,zhang 2nd,https://www.douban.com/people/zhanger/,时光机,力荐,今年的惊喜，讲的是如何放下，有触动让人想起不少过去的事儿，哭了
